INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTIDX,BANKNIFTY,02-Mar-2023,39500.0000000,PE,93.8000000,139.0000000,84.7000000,113.0000000,113.0000000,2853.0000000,28254.3300000,21450.0000000,12425.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,43200.0000000,PE,0.0000000,0.0000000,0.0000000,1591.9500000,2065.1500000,0.0000000,0.0000000,25.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,37500.0000000,PE,21.3500000,30.0000000,20.0000000,22.7500000,22.7500000,51.0000000,478.4500000,1975.0000000,150.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,19600.0000000,PE,0.0000000,0.0000000,0.0000000,1892.2000000,1769.0500000,0.0000000,0.0000000,50.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,16500.0000000,PE,6.9000000,9.3000000,6.0000000,7.2000000,7.2000000,812.0000000,6702.0300000,31000.0000000,11150.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,38000.0000000,CE,0.0000000,0.0000000,0.0000000,4770.6000000,3456.2500000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,40300.0000000,CE,1369.1500000,1379.5000000,1369.1500000,1379.5000000,1546.7000000,3.0000000,31.2500000,50.0000000,50.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,16800.0000000,CE,0.0000000,0.0000000,0.0000000,1500.1500000,1049.7000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,16750.0000000,CE,0.0000000,0.0000000,0.0000000,1544.3000000,1095.8000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,17400.0000000,PE,49.0000000,73.4000000,43.9000000,58.7000000,58.7000000,2859.0000000,24959.5300000,69950.0000000,17600.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,18050.0000000,CE,105.6000000,116.0000000,77.0000000,83.8000000,83.8000000,831.0000000,7535.4100000,15700.0000000,8700.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,40500.0000000,PE,218.9500000,325.4000000,202.8000000,272.1000000,272.1000000,1930.0000000,19673.1500000,15550.0000000,5600.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,17000.0000000,CE,830.0000000,848.2000000,830.0000000,833.7000000,833.7000000,3.0000000,26.7500000,2850.0000000,100.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,38400.0000000,PE,0.0000000,0.0000000,0.0000000,185.7500000,80.6000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,16950.0000000,CE,0.0000000,0.0000000,0.0000000,1370.3000000,914.7000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,39100.0000000,PE,0.0000000,0.0000000,0.0000000,284.3000000,161.9000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,43400.0000000,PE,0.0000000,0.0000000,0.0000000,1860.1500000,2225.0000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,19600.0000000,CE,3.4500000,3.4500000,1.6000000,3.0000000,3.0000000,298.0000000,2920.7900000,14000.0000000,500.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,38800.0000000,CE,0.0000000,0.0000000,0.0000000,4072.0000000,2728.5000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,44300.0000000,PE,0.0000000,0.0000000,0.0000000,2432.2000000,2995.0000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,16900.0000000,PE,11.3000000,19.3000000,10.9000000,13.9500000,13.9500000,2224.0000000,18809.9400000,75750.0000000,7500.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,17700.0000000,PE,109.9500000,160.4500000,104.0000000,133.7000000,133.7000000,3901.0000000,34789.9100000,74550.0000000,32300.0000000,13-Feb-2023
OPTIDX,NIFTY,28-Dec-2023,17500.0000000,PE,555.7500000,602.2500000,555.7500000,581.7000000,581.7000000,207.0000000,1871.7800000,100800.0000000,2800.0000000,13-Feb-2023
OPTIDX,NIFTY,28-Dec-2023,13000.0000000,CE,0.0000000,0.0000000,0.0000000,5300.0000000,5574.8500000,0.0000000,0.0000000,350.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,28-Dec-2023,37500.0000000,CE,0.0000000,0.0000000,0.0000000,9436.4000000,7380.4000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,28-Dec-2023,49500.0000000,CE,0.0000000,0.0000000,0.0000000,3302.1000000,2001.9000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,28-Dec-2023,46500.0000000,PE,0.0000000,0.0000000,0.0000000,4557.6000000,5285.3500000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,28-Dec-2023,34500.0000000,PE,0.0000000,0.0000000,0.0000000,620.6500000,673.2500000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,28-Dec-2023,37500.0000000,PE,0.0000000,0.0000000,0.0000000,1183.4500000,1330.4000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,28-Dec-2023,21000.0000000,PE,2463.0000000,2553.0000000,2454.0500000,2470.6000000,2542.9500000,10.0000000,117.4400000,22250.0000000,150.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,39400.0000000,PE,0.0000000,0.0000000,0.0000000,337.1500000,212.1500000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,16250.0000000,CE,0.0000000,0.0000000,0.0000000,2004.7500000,1576.4000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,39300.0000000,PE,0.0000000,0.0000000,0.0000000,318.7500000,194.2000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,16200.0000000,CE,0.0000000,0.0000000,0.0000000,2052.2500000,1625.6000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,42800.0000000,CE,0.0000000,0.0000000,0.0000000,1389.8500000,380.1500000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,45000.0000000,PE,0.0000000,0.0000000,0.0000000,2929.3500000,3637.1500000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,39100.0000000,CE,0.0000000,0.0000000,0.0000000,3820.6000000,2469.9000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,17400.0000000,CE,550.0000000,550.0000000,447.6000000,479.2000000,479.2000000,51.0000000,456.2900000,1900.0000000,900.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,41900.0000000,CE,497.3000000,505.8000000,339.5500000,371.3500000,371.3500000,533.0000000,5633.5400000,4350.0000000,3250.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,45500.0000000,PE,0.0000000,0.0000000,0.0000000,3310.0500000,4111.1000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,16850.0000000,CE,1000.0000000,1000.0000000,1000.0000000,1000.0000000,1004.1000000,1.0000000,8.9200000,50.0000000,50.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,36000.0000000,CE,0.0000000,0.0000000,0.0000000,6642.7000000,5401.3000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,16300.0000000,CE,0.0000000,0.0000000,0.0000000,1957.4500000,1527.3000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,36000.0000000,PE,15.0000000,15.0000000,14.0000000,14.0000000,3.2500000,11.0000000,99.0300000,1125.0000000,-25.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,38500.0000000,CE,0.0000000,0.0000000,0.0000000,4329.4500000,2995.6500000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,38800.0000000,PE,0.0000000,0.0000000,0.0000000,238.0500000,121.4500000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,41800.0000000,CE,509.6500000,558.7500000,384.3000000,414.1000000,414.1000000,235.0000000,2480.8500000,2975.0000000,475.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,43900.0000000,CE,0.0000000,0.0000000,0.0000000,55.5000000,167.0000000,0.0000000,0.0000000,1075.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,40800.0000000,PE,422.4500000,422.4500000,333.4000000,334.0000000,334.0000000,56.0000000,576.2500000,1175.0000000,1075.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,43000.0000000,CE,131.2500000,139.7000000,82.8000000,87.9000000,87.9000000,5101.0000000,54959.6100000,47100.0000000,23325.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,39800.0000000,CE,0.0000000,0.0000000,0.0000000,1820.0000000,1907.1000000,0.0000000,0.0000000,50.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,35500.0000000,CE,0.0000000,0.0000000,0.0000000,7127.6500000,5897.8500000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,16700.0000000,CE,0.0000000,0.0000000,0.0000000,1588.8500000,1142.4000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,17650.0000000,CE,315.0000000,315.0000000,263.7500000,298.9000000,390.4500000,47.0000000,421.5300000,7100.0000000,1450.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,17350.0000000,CE,499.6000000,543.6000000,489.8500000,543.6000000,543.6000000,7.0000000,62.5000000,2100.0000000,100.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,17200.0000000,CE,720.9500000,720.9500000,608.9500000,608.9500000,704.2500000,3.0000000,26.7900000,4100.0000000,50.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,44400.0000000,PE,0.0000000,0.0000000,0.0000000,2500.6000000,3084.8500000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,18450.0000000,CE,18.0500000,19.3000000,11.9500000,12.7500000,12.7500000,1597.0000000,14743.9600000,18100.0000000,-1150.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,38000.0000000,PE,33.7500000,48.0000000,20.4500000,31.4000000,31.4000000,1294.0000000,12303.6400000,12450.0000000,8475.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,40000.0000000,CE,1668.7000000,1668.7000000,1540.0000000,1605.1000000,1605.1000000,58.0000000,603.2100000,1225.0000000,650.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,40600.0000000,CE,1377.8000000,1387.7500000,1118.1000000,1118.1000000,1349.9000000,7.0000000,73.3300000,175.0000000,100.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,37600.0000000,CE,0.0000000,0.0000000,0.0000000,4411.6000000,3835.3000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,44500.0000000,CE,0.0000000,0.0000000,0.0000000,748.6000000,100.7500000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,40700.0000000,PE,0.0000000,0.0000000,0.0000000,653.5000000,574.5000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,39500.0000000,CE,0.0000000,0.0000000,0.0000000,3495.7000000,2140.6500000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,17100.0000000,CE,813.9500000,813.9500000,714.0000000,759.0000000,785.9000000,10.0000000,89.2200000,150.0000000,150.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,17800.0000000,PE,146.0000000,204.2500000,135.9500000,172.2000000,172.2000000,5273.0000000,47385.9300000,124300.0000000,53400.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,45500.0000000,CE,35.0500000,35.0500000,12.1000000,13.3500000,13.3500000,343.0000000,3902.7600000,5050.0000000,4275.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,41300.0000000,CE,836.2500000,870.7500000,618.0000000,671.3500000,671.3500000,1050.0000000,11021.3400000,5250.0000000,4775.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,16550.0000000,PE,14.9000000,14.9000000,14.7500000,14.7500000,10.4500000,2.0000000,16.5600000,2150.0000000,100.0000000,13-Feb-2023
OPTIDX,NIFTY,28-Dec-2023,14000.0000000,PE,76.0500000,86.8000000,73.7000000,74.1000000,53.5500000,73.0000000,513.7600000,91950.0000000,-100.0000000,13-Feb-2023
OPTIDX,NIFTY,28-Dec-2023,21000.0000000,CE,165.0500000,167.9500000,151.0000000,155.6000000,155.6000000,152.0000000,1607.8500000,191200.0000000,300.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,28-Dec-2023,40500.0000000,CE,0.0000000,0.0000000,0.0000000,7467.0000000,5540.7500000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,28-Dec-2023,17000.0000000,CE,1847.7500000,1847.8000000,1785.0000000,1799.3000000,1799.3000000,14.0000000,131.6400000,45050.0000000,300.0000000,13-Feb-2023
OPTIDX,NIFTY,28-Dec-2023,12700.0000000,PE,50.0000000,50.0000000,50.0000000,50.0000000,12.2000000,1.0000000,6.3700000,4300.0000000,-50.0000000,13-Feb-2023
OPTIDX,NIFTY,28-Dec-2023,18500.0000000,CE,931.0000000,931.0000000,896.6500000,904.2500000,904.2500000,28.0000000,271.7900000,38000.0000000,-250.0000000,13-Feb-2023
OPTIDX,NIFTY,28-Dec-2023,19000.0000000,CE,712.6500000,716.0500000,672.4000000,679.0500000,679.0500000,282.0000000,2775.5200000,215450.0000000,200.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,36500.0000000,CE,0.0000000,0.0000000,0.0000000,6162.7500000,4906.8000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,16600.0000000,CE,0.0000000,0.0000000,0.0000000,1679.1000000,1236.8500000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,40100.0000000,PE,0.0000000,0.0000000,0.0000000,267.0000000,374.8500000,0.0000000,0.0000000,50.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,16800.0000000,PE,9.4000000,15.4000000,8.6000000,11.2000000,11.2000000,1397.0000000,11743.2900000,42500.0000000,23450.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,40100.0000000,CE,1580.2500000,1580.2500000,1525.0000000,1525.0000000,1686.0500000,3.0000000,31.2300000,25.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,42200.0000000,CE,380.0000000,380.0000000,380.0000000,380.0000000,564.2500000,2.0000000,21.2900000,75.0000000,50.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,39200.0000000,CE,0.0000000,0.0000000,0.0000000,3738.2500000,2385.8000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,37000.0000000,PE,14.5500000,24.2000000,11.0000000,18.6000000,18.6000000,218.0000000,2017.5600000,4125.0000000,975.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,17600.0000000,CE,387.3500000,387.5000000,298.0000000,321.6500000,321.6500000,292.0000000,2616.4700000,7600.0000000,550.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,19450.0000000,CE,3.9500000,3.9500000,3.3500000,3.9500000,3.9500000,14.0000000,136.1700000,2150.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,16100.0000000,PE,4.6500000,5.6000000,4.3500000,4.5000000,4.5000000,352.0000000,2834.4500000,16150.0000000,4250.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,17100.0000000,PE,20.2500000,32.6000000,14.3500000,24.5500000,24.5500000,3083.0000000,26399.2800000,112450.0000000,35200.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,47500.0000000,CE,12.7500000,12.7500000,10.1500000,10.6000000,10.6000000,13.0000000,154.4100000,1475.0000000,150.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,16900.0000000,CE,1004.6500000,1004.6500000,915.9000000,915.9000000,915.9000000,4.0000000,35.7200000,50.0000000,50.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,42400.0000000,CE,265.1500000,265.1500000,198.3500000,204.1000000,496.7500000,80.0000000,852.0800000,1175.0000000,1175.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,43600.0000000,CE,0.0000000,0.0000000,0.0000000,1052.0000000,211.8000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,17800.0000000,CE,232.8500000,249.5500000,176.9000000,193.7000000,193.7000000,7347.0000000,66105.2600000,173450.0000000,100150.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,41300.0000000,PE,410.5500000,614.1500000,400.0500000,533.3000000,533.3000000,489.0000000,5113.6200000,2925.0000000,2450.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,38200.0000000,CE,0.0000000,0.0000000,0.0000000,3878.2000000,3269.9500000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,47000.0000000,CE,11.0000000,11.6000000,7.3000000,11.5000000,11.5000000,84.0000000,987.2100000,3200.0000000,-75.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,42600.0000000,PE,0.0000000,0.0000000,0.0000000,1093.9000000,1616.2000000,0.0000000,0.0000000,25.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,42700.0000000,CE,210.0000000,225.0000000,128.7500000,134.7000000,134.7000000,659.0000000,7058.1100000,3375.0000000,450.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,41100.0000000,CE,966.7500000,1003.2500000,737.0000000,789.5000000,789.5000000,149.0000000,1560.7600000,1400.0000000,1175.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,48000.0000000,CE,8.3000000,10.8000000,7.5000000,9.0000000,9.0000000,91.0000000,1092.2100000,4250.0000000,275.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,18700.0000000,PE,860.1500000,900.9000000,859.2000000,900.9000000,916.1000000,25.0000000,244.6000000,1250.0000000,1250.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,40900.0000000,PE,0.0000000,0.0000000,0.0000000,716.4500000,654.6000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,41800.0000000,PE,622.7000000,856.7500000,596.0500000,804.1000000,804.1000000,74.0000000,786.6700000,675.0000000,225.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,16300.0000000,PE,5.9500000,7.0000000,3.7500000,5.1500000,5.1500000,43.0000000,350.5700000,3100.0000000,700.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,41400.0000000,PE,453.5500000,660.0000000,436.5500000,578.6000000,578.6000000,392.0000000,4113.1400000,2075.0000000,1450.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,43100.0000000,PE,0.0000000,0.0000000,0.0000000,1687.5500000,1987.0500000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,19200.0000000,CE,3.6000000,4.7500000,3.6000000,3.8000000,3.8000000,65.0000000,624.1300000,3300.0000000,1050.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,44800.0000000,CE,0.0000000,0.0000000,0.0000000,664.0500000,77.1000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,46000.0000000,PE,0.0000000,0.0000000,0.0000000,3708.6000000,4593.7000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,17200.0000000,PE,27.4000000,42.9000000,24.8000000,33.2000000,33.2000000,3374.0000000,29075.3300000,122550.0000000,43650.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,18250.0000000,PE,243.7500000,495.7000000,243.7500000,459.5000000,459.5000000,40.0000000,373.9400000,4850.0000000,950.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,40600.0000000,PE,238.0500000,343.3500000,218.1500000,275.8000000,537.0500000,71.0000000,725.7600000,1175.0000000,50.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,18600.0000000,PE,0.0000000,0.0000000,0.0000000,679.6000000,829.8500000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,18850.0000000,PE,0.0000000,0.0000000,0.0000000,843.6000000,1050.2000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,41100.0000000,PE,351.8000000,527.4000000,347.0500000,456.6000000,456.6000000,214.0000000,2223.6700000,1300.0000000,425.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,42000.0000000,CE,420.5500000,469.9000000,304.3500000,331.3500000,331.3500000,2674.0000000,28303.9100000,19375.0000000,10675.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,18300.0000000,PE,503.0000000,550.0000000,481.7000000,501.2500000,501.2500000,32.0000000,301.0600000,5200.0000000,550.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,18150.0000000,CE,73.5500000,79.8000000,50.7500000,54.2000000,54.2000000,1065.0000000,9694.8500000,20500.0000000,14050.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,16500.0000000,CE,0.0000000,0.0000000,0.0000000,1365.0500000,1332.7000000,0.0000000,0.0000000,500.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,17150.0000000,PE,23.2000000,37.3000000,21.6000000,28.4500000,28.4500000,378.0000000,3247.0700000,11800.0000000,5700.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,43200.0000000,CE,0.0000000,0.0000000,0.0000000,1212.5500000,286.4000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,43700.0000000,PE,0.0000000,0.0000000,0.0000000,2041.9500000,2473.1000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,19050.0000000,CE,0.0000000,0.0000000,0.0000000,195.7500000,18.0000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,19550.0000000,CE,0.0000000,0.0000000,0.0000000,3.9500000,3.6000000,0.0000000,0.0000000,3550.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,42300.0000000,CE,0.0000000,0.0000000,0.0000000,1635.7000000,529.7000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,44700.0000000,PE,0.0000000,0.0000000,0.0000000,2711.0500000,3358.3500000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,16550.0000000,CE,0.0000000,0.0000000,0.0000000,1724.7500000,1284.6000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,39800.0000000,PE,0.0000000,0.0000000,0.0000000,418.7000000,296.8000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,19000.0000000,PE,1099.9000000,1194.4500000,1099.9000000,1169.5000000,1188.8000000,13.0000000,131.0400000,450.0000000,450.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,17500.0000000,CE,450.0000000,466.0000000,367.5000000,396.1000000,396.1000000,1014.0000000,9076.5000000,45750.0000000,22600.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,41000.0000000,PE,341.0500000,490.9500000,313.4000000,422.2000000,422.2000000,2273.0000000,23530.2700000,14800.0000000,4375.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,16400.0000000,PE,6.9500000,8.0000000,6.6000000,6.7000000,6.7000000,7.0000000,57.4200000,4000.0000000,50.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,18600.0000000,CE,0.0000000,0.0000000,0.0000000,333.7000000,60.6000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,44100.0000000,CE,0.0000000,0.0000000,0.0000000,873.9000000,141.7500000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,17300.0000000,CE,635.7000000,635.7000000,538.2500000,565.7000000,565.7000000,25.0000000,223.1700000,4850.0000000,150.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,42500.0000000,CE,250.0000000,267.5000000,166.1500000,177.5000000,177.5000000,4323.0000000,46132.8900000,33025.0000000,20500.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,19400.0000000,PE,0.0000000,0.0000000,0.0000000,1262.1000000,1572.7000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,02-Mar-2023,44000.0000000,CE,33.7000000,33.8500000,16.5500000,24.0500000,24.0500000,2157.0000000,23741.3200000,24825.0000000,10250.0000000,13-Feb-2023
OPTIDX,NIFTY,02-Mar-2023,17950.0000000,PE,227.8500000,281.1500000,225.7000000,248.7500000,248.7500000,47.0000000,427.9700000,3700.0000000,650.0000000,13-Feb-2023
