INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTIDX,BANKNIFTY,08-Jul-2021,30100.0000000,CE,0.0000000,0.0000000,0.0000000,3862.2500000,3469.1000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,27-Jun-2024,12000.0000000,PE,0.0000000,0.0000000,0.0000000,344.4500000,926.6000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,12-May-2021,31900.0000000,PE,9.0000000,18.5500000,0.0500000,0.7000000,32452.3000000,515844.0000000,4114750.3100000,348025.0000000,82400.0000000,12-May-2021
OPTIDX,BANKNIFTY,12-May-2021,36500.0000000,CE,1.0000000,2.8500000,0.0500000,0.1500000,32452.3000000,26261.0000000,239637.4100000,93825.0000000,-22300.0000000,12-May-2021
OPTIDX,NIFTY,27-May-2021,14600.0000000,CE,365.4000000,365.4000000,273.4500000,292.8000000,292.8000000,7850.0000000,87856.3600000,696150.0000000,42750.0000000,12-May-2021
OPTIDX,NIFTY,10-Jun-2021,14550.0000000,PE,0.0000000,0.0000000,0.0000000,282.0500000,365.3500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,29-Jul-2021,14200.0000000,CE,0.0000000,0.0000000,0.0000000,1288.9000000,1077.4000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,20-May-2021,31500.0000000,CE,1382.6500000,1401.0500000,1097.2500000,1158.5000000,1158.5000000,897.0000000,7332.1600000,13200.0000000,11550.0000000,12-May-2021
OPTIDX,NIFTY,24-Jun-2021,13800.0000000,CE,1075.0000000,1075.0000000,1075.0000000,1075.0000000,1146.5500000,2.0000000,22.3100000,225.0000000,75.0000000,12-May-2021
OPTIDX,BANKNIFTY,10-Jun-2021,32200.0000000,PE,0.0000000,0.0000000,0.0000000,1785.4500000,1274.9500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,10-Jun-2021,37100.0000000,PE,0.0000000,0.0000000,0.0000000,3955.7000000,4772.9500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,01-Jul-2021,34800.0000000,CE,0.0000000,0.0000000,0.0000000,1213.2000000,1067.0500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,24-Dec-2025,11000.0000000,CE,0.0000000,0.0000000,0.0000000,5571.5500000,6291.0500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,08-Jul-2021,34800.0000000,PE,0.0000000,0.0000000,0.0000000,3220.1500000,3339.9500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,24-Jun-2021,31600.0000000,PE,0.0000000,0.0000000,0.0000000,1826.2000000,1285.1000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,29-Jul-2021,34300.0000000,CE,0.0000000,0.0000000,0.0000000,2588.0000000,1724.2500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,27-May-2021,28400.0000000,CE,0.0000000,0.0000000,0.0000000,3214.7500000,4142.1500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,17-Jun-2021,14900.0000000,CE,0.0000000,0.0000000,0.0000000,585.4000000,440.0500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,30-Jun-2022,10900.0000000,PE,0.0000000,0.0000000,0.0000000,155.0000000,220.2500000,0.0000000,0.0000000,4275.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,17-Jun-2021,13750.0000000,CE,0.0000000,0.0000000,0.0000000,1222.9500000,1142.8000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,20-May-2021,14900.0000000,CE,129.9500000,129.9500000,55.0500000,63.5500000,63.5500000,91324.0000000,1025961.0700000,1241175.0000000,829275.0000000,12-May-2021
OPTIDX,BANKNIFTY,24-Jun-2021,29700.0000000,PE,0.0000000,0.0000000,0.0000000,1062.7000000,622.1000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,30-Dec-2021,13500.0000000,CE,0.0000000,0.0000000,0.0000000,1949.9000000,2124.8500000,0.0000000,0.0000000,6750.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,27-May-2021,13950.0000000,CE,832.4000000,832.4000000,813.3000000,813.3000000,839.7000000,3.0000000,33.2400000,7050.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,17-Jun-2021,14500.0000000,PE,0.0000000,0.0000000,0.0000000,597.7000000,388.7500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,27-May-2021,31200.0000000,CE,1662.0000000,1662.0000000,1655.5000000,1655.5000000,1799.1000000,2.0000000,16.4200000,875.0000000,25.0000000,12-May-2021
OPTIDX,NIFTY,17-Jun-2021,13000.0000000,PE,0.0000000,0.0000000,0.0000000,147.6500000,38.8000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,20-May-2021,15050.0000000,CE,55.5500000,55.5500000,24.3000000,27.9500000,27.9500000,19185.0000000,217078.3400000,223200.0000000,144525.0000000,12-May-2021
OPTIDX,NIFTY,24-Jun-2021,9500.0000000,PE,0.0000000,0.0000000,0.0000000,3.5000000,0.0000000,0.0000000,0.0000000,1725.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,10-Jun-2021,14250.0000000,CE,0.0000000,0.0000000,0.0000000,1094.7500000,733.8500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,03-Jun-2021,14050.0000000,CE,0.0000000,0.0000000,0.0000000,1207.6500000,817.8500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,27-May-2021,16100.0000000,PE,1311.5000000,1366.3000000,1311.5000000,1366.3000000,1399.5000000,2.0000000,26.1500000,2100.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,12-May-2021,15650.0000000,PE,851.5000000,891.6500000,851.5000000,891.6500000,14696.5000000,2.0000000,24.7800000,75.0000000,75.0000000,12-May-2021
OPTIDX,NIFTY,24-Jun-2021,14350.0000000,PE,227.6500000,227.8000000,219.5500000,219.6000000,219.6000000,8.0000000,87.4400000,1125.0000000,-150.0000000,12-May-2021
OPTIDX,BANKNIFTY,24-Jun-2021,34000.0000000,CE,825.9500000,830.3500000,678.3500000,706.3500000,706.3500000,1765.0000000,15332.2900000,58250.0000000,10675.0000000,12-May-2021
OPTIDX,BANKNIFTY,03-Jun-2021,31700.0000000,PE,0.0000000,0.0000000,0.0000000,1151.9000000,877.9500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,27-May-2021,15200.0000000,PE,468.9000000,578.2500000,448.2000000,541.2000000,541.2000000,1400.0000000,16490.8500000,92475.0000000,-14700.0000000,12-May-2021
OPTIDX,BANKNIFTY,27-May-2021,28600.0000000,CE,0.0000000,0.0000000,0.0000000,3074.9000000,3953.6500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,17-Jun-2021,32200.0000000,CE,0.0000000,0.0000000,0.0000000,2220.9500000,1797.0000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,24-Jun-2021,28700.0000000,CE,0.0000000,0.0000000,0.0000000,3464.9500000,4271.0000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,20-May-2021,13600.0000000,PE,6.1000000,6.6000000,3.5500000,4.8500000,4.8500000,12634.0000000,128915.8000000,361275.0000000,281175.0000000,12-May-2021
OPTIDX,BANKNIFTY,20-May-2021,34600.0000000,PE,0.0000000,0.0000000,0.0000000,2565.0500000,2262.1000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,28-Dec-2023,16500.0000000,PE,0.0000000,0.0000000,0.0000000,3421.0000000,2752.4500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,24-Jun-2021,11500.0000000,PE,9.4000000,9.4500000,7.1500000,8.1500000,8.1500000,51.0000000,440.1900000,46425.0000000,-975.0000000,12-May-2021
OPTIDX,NIFTY,29-Jul-2021,14050.0000000,CE,0.0000000,0.0000000,0.0000000,1385.0000000,1169.9000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,30-Jun-2022,12100.0000000,PE,0.0000000,0.0000000,0.0000000,347.0000000,454.8000000,0.0000000,0.0000000,300.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,12-May-2021,13000.0000000,PE,0.3000000,0.4000000,0.0500000,0.1000000,14696.5000000,13396.0000000,130612.9700000,587475.0000000,-158625.0000000,12-May-2021
OPTIDX,BANKNIFTY,27-May-2021,31100.0000000,PE,222.9500000,292.2000000,214.2000000,271.5000000,271.5000000,602.0000000,4717.3900000,8825.0000000,1275.0000000,12-May-2021
OPTIDX,BANKNIFTY,01-Jul-2021,28600.0000000,PE,0.0000000,0.0000000,0.0000000,573.1500000,453.1000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,03-Jun-2021,29100.0000000,PE,0.0000000,0.0000000,0.0000000,1025.4000000,189.8500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,24-Jun-2021,30500.0000000,CE,2600.0000000,2600.0000000,2600.0000000,2600.0000000,2948.7500000,1.0000000,8.2700000,25.0000000,25.0000000,12-May-2021
OPTIDX,BANKNIFTY,17-Jun-2021,30600.0000000,CE,0.0000000,0.0000000,0.0000000,3070.8500000,2739.6000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,30-Dec-2021,12500.0000000,PE,176.0000000,180.0000000,165.0000000,172.7500000,172.7500000,17.0000000,161.5800000,132525.0000000,450.0000000,12-May-2021
OPTIDX,NIFTY,01-Jul-2021,13900.0000000,PE,0.0000000,0.0000000,0.0000000,433.2500000,247.3000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,08-Jul-2021,13400.0000000,PE,0.0000000,0.0000000,0.0000000,171.7500000,153.4500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,12-May-2021,30800.0000000,PE,1.7500000,3.3500000,0.0500000,0.1500000,32452.3000000,27390.0000000,210914.5800000,32275.0000000,3250.0000000,12-May-2021
OPTIDX,BANKNIFTY,27-May-2021,34500.0000000,PE,1849.2000000,2151.0000000,1849.1500000,2088.6500000,2088.6500000,192.0000000,1750.6900000,36050.0000000,-275.0000000,12-May-2021
OPTIDX,BANKNIFTY,24-Jun-2021,29300.0000000,PE,0.0000000,0.0000000,0.0000000,1389.6500000,520.2500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,08-Jul-2021,13450.0000000,PE,0.0000000,0.0000000,0.0000000,182.3500000,163.6000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,30-Jun-2022,13400.0000000,PE,0.0000000,0.0000000,0.0000000,2048.1500000,846.6000000,0.0000000,0.0000000,75.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,10-Jun-2021,13750.0000000,CE,0.0000000,0.0000000,0.0000000,1440.6500000,1098.7500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,01-Jul-2021,32700.0000000,PE,0.0000000,0.0000000,0.0000000,2624.2500000,1943.5000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,03-Jun-2021,15950.0000000,PE,0.0000000,0.0000000,0.0000000,1302.4500000,1280.1000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,17-Jun-2021,16400.0000000,CE,0.0000000,0.0000000,0.0000000,164.9000000,72.2500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,20-May-2021,36400.0000000,CE,0.0000000,0.0000000,0.0000000,1379.7000000,20.2500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,10-Jun-2021,31800.0000000,PE,0.0000000,0.0000000,0.0000000,1602.5500000,1090.6500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,29-Jul-2021,15750.0000000,CE,0.0000000,0.0000000,0.0000000,543.8000000,394.5500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,17-Jun-2021,30600.0000000,PE,0.0000000,0.0000000,0.0000000,1360.6000000,774.0500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,30-Dec-2021,40000.0000000,CE,0.0000000,0.0000000,0.0000000,4031.2500000,1937.0000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,03-Jun-2021,14700.0000000,CE,312.2000000,332.7500000,281.8000000,288.9500000,288.9500000,81.0000000,911.7300000,2775.0000000,2775.0000000,12-May-2021
OPTIDX,BANKNIFTY,20-May-2021,33000.0000000,PE,675.2000000,875.0000000,625.1000000,780.9500000,780.9500000,28229.0000000,237932.6100000,120775.0000000,21375.0000000,12-May-2021
OPTIDX,NIFTY,12-May-2021,16450.0000000,PE,0.0000000,0.0000000,0.0000000,1470.3500000,14696.5000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,24-Jun-2021,25000.0000000,CE,0.0000000,0.0000000,0.0000000,9000.0000000,7600.8500000,0.0000000,0.0000000,275.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,27-May-2021,36100.0000000,PE,0.0000000,0.0000000,0.0000000,2568.3000000,3718.5500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,10-Jun-2021,13650.0000000,PE,0.0000000,0.0000000,0.0000000,204.3000000,94.4000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,10-Jun-2021,33800.0000000,PE,0.0000000,0.0000000,0.0000000,2633.1500000,2184.9500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,01-Jul-2021,37600.0000000,CE,0.0000000,0.0000000,0.0000000,985.7500000,454.7000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,12-May-2021,34000.0000000,PE,1302.7500000,1649.9000000,1265.0000000,1540.5500000,32452.3000000,2549.0000000,22569.7200000,8425.0000000,-12425.0000000,12-May-2021
OPTIDX,BANKNIFTY,20-May-2021,29100.0000000,CE,0.0000000,0.0000000,0.0000000,2608.0500000,3397.2000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,20-May-2021,29200.0000000,PE,25.0000000,25.0000000,8.0500000,17.2000000,17.2000000,16.0000000,116.8700000,175.0000000,175.0000000,12-May-2021
OPTIDX,BANKNIFTY,10-Jun-2021,37500.0000000,CE,0.0000000,0.0000000,0.0000000,642.9000000,191.3000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,29-Jul-2021,30800.0000000,CE,0.0000000,0.0000000,0.0000000,4488.9000000,3376.0000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,01-Jul-2021,32000.0000000,CE,0.0000000,0.0000000,0.0000000,2251.1000000,2207.5000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,29-Jul-2021,37300.0000000,CE,0.0000000,0.0000000,0.0000000,1506.2500000,886.7000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,10-Jun-2021,34700.0000000,PE,0.0000000,0.0000000,0.0000000,3187.8500000,2808.8000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,10-Jun-2021,34500.0000000,PE,0.0000000,0.0000000,0.0000000,3060.0000000,2663.9000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,24-Jun-2021,15900.0000000,CE,45.2500000,46.5500000,29.3500000,34.7000000,34.7000000,1552.0000000,18552.3700000,146850.0000000,24225.0000000,12-May-2021
OPTIDX,BANKNIFTY,12-May-2021,31100.0000000,CE,1617.1000000,1617.1000000,1274.0500000,1342.3500000,32452.3000000,26.0000000,211.2300000,825.0000000,175.0000000,12-May-2021
OPTIDX,NIFTY,29-Jul-2021,14100.0000000,PE,252.0000000,252.0000000,252.0000000,252.0000000,252.0000000,7.0000000,50.2300000,350.0000000,350.0000000,12-May-2021
OPTIDX,BANKNIFTY,17-Jun-2021,37600.0000000,CE,0.0000000,0.0000000,0.0000000,748.0500000,270.1000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,29-Jul-2021,13550.0000000,CE,0.0000000,0.0000000,0.0000000,1735.0000000,1512.1000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,08-Jul-2021,30700.0000000,CE,0.0000000,0.0000000,0.0000000,3468.0500000,3083.6000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,12-May-2021,14500.0000000,PE,1.9000000,2.7000000,0.0500000,0.2000000,14696.5000000,583357.0000000,6344600.3800000,2788575.0000000,-564525.0000000,12-May-2021
OPTIDX,NIFTY,08-Jul-2021,13400.0000000,CE,0.0000000,0.0000000,0.0000000,1583.2500000,1528.4000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,20-May-2021,13650.0000000,PE,5.2000000,7.1000000,3.5000000,5.2500000,5.2500000,2042.0000000,20913.4400000,35475.0000000,30750.0000000,12-May-2021
OPTIDX,BANKNIFTY,29-Jul-2021,33800.0000000,CE,0.0000000,0.0000000,0.0000000,2815.3000000,1911.9000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,30-Dec-2021,31500.0000000,PE,0.0000000,0.0000000,0.0000000,4640.8000000,3183.6000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,29-Jul-2021,14350.0000000,CE,0.0000000,0.0000000,0.0000000,1197.0500000,989.6500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,17-Jun-2021,13150.0000000,CE,0.0000000,0.0000000,0.0000000,1670.9500000,1647.3000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,08-Jul-2021,29200.0000000,PE,0.0000000,0.0000000,0.0000000,686.3000000,677.0000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,31-Mar-2022,31000.0000000,CE,0.0000000,0.0000000,0.0000000,6815.9000000,5960.9500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,24-Jun-2021,40000.0000000,CE,41.1500000,65.0000000,41.1000000,45.7000000,45.7000000,1388.0000000,13896.8400000,60200.0000000,17475.0000000,12-May-2021
OPTIDX,BANKNIFTY,24-Jun-2021,28000.0000000,PE,119.0500000,149.5500000,115.5500000,136.6000000,136.6000000,311.0000000,2187.0900000,10200.0000000,2475.0000000,12-May-2021
OPTIDX,NIFTY,17-Jun-2021,16250.0000000,CE,0.0000000,0.0000000,0.0000000,190.8000000,89.1500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,03-Jun-2021,29500.0000000,CE,0.0000000,0.0000000,0.0000000,3963.3000000,3267.8000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,10-Jun-2021,35400.0000000,PE,0.0000000,0.0000000,0.0000000,3655.0500000,3342.3500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,17-Jun-2021,31200.0000000,PE,0.0000000,0.0000000,0.0000000,1615.7500000,988.8500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,10-Jun-2021,28900.0000000,PE,0.0000000,0.0000000,0.0000000,1051.9500000,253.9000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,03-Jun-2021,13900.0000000,CE,0.0000000,0.0000000,0.0000000,1313.2000000,932.6500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,17-Jun-2021,15100.0000000,PE,0.0000000,0.0000000,0.0000000,926.3000000,706.6000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,08-Jul-2021,37100.0000000,CE,0.0000000,0.0000000,0.0000000,851.6000000,634.9000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,01-Jul-2021,35500.0000000,CE,0.0000000,0.0000000,0.0000000,1258.9500000,871.7000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,17-Jun-2021,13250.0000000,PE,0.0000000,0.0000000,0.0000000,174.5500000,62.9000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,27-May-2021,36600.0000000,PE,0.0000000,0.0000000,0.0000000,2821.7000000,4179.5000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,27-May-2021,32400.0000000,CE,933.9500000,955.0000000,758.2000000,805.1500000,805.1500000,712.0000000,5917.2100000,8075.0000000,4750.0000000,12-May-2021
OPTIDX,BANKNIFTY,12-May-2021,28300.0000000,CE,0.0000000,0.0000000,0.0000000,3012.8500000,32452.3000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,03-Jun-2021,29800.0000000,PE,0.0000000,0.0000000,0.0000000,837.3000000,306.3500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,10-Jun-2021,15700.0000000,CE,0.0000000,0.0000000,0.0000000,406.7500000,139.1500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,01-Jul-2021,13150.0000000,PE,0.0000000,0.0000000,0.0000000,205.0500000,90.3000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,17-Jun-2021,13400.0000000,CE,0.0000000,0.0000000,0.0000000,1475.8000000,1428.4000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,29-Jul-2021,36000.0000000,CE,0.0000000,0.0000000,0.0000000,1918.5500000,1192.6500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,27-May-2021,14650.0000000,CE,317.9500000,328.8000000,245.0000000,262.3000000,262.3000000,667.0000000,7471.0800000,49800.0000000,6225.0000000,12-May-2021
OPTIDX,BANKNIFTY,08-Jul-2021,35700.0000000,PE,0.0000000,0.0000000,0.0000000,3829.1500000,3979.4500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,24-Dec-2025,11500.0000000,CE,0.0000000,0.0000000,0.0000000,5685.3500000,6008.4000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,01-Jul-2021,31000.0000000,PE,0.0000000,0.0000000,0.0000000,1741.1500000,1158.2000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,12-May-2021,13750.0000000,CE,1048.5500000,1048.5500000,1027.4500000,1027.4500000,14696.5000000,2.0000000,22.1800000,225.0000000,-75.0000000,12-May-2021
OPTIDX,BANKNIFTY,29-Jul-2021,33400.0000000,CE,0.0000000,0.0000000,0.0000000,3007.5500000,2073.1000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,12-May-2021,31600.0000000,PE,4.9000000,9.1000000,0.0500000,0.3500000,32452.3000000,188819.0000000,1491830.1100000,86475.0000000,-19875.0000000,12-May-2021
OPTIDX,BANKNIFTY,17-Jun-2021,37300.0000000,CE,0.0000000,0.0000000,0.0000000,815.4000000,305.6500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,03-Jun-2021,16000.0000000,PE,0.0000000,0.0000000,0.0000000,1200.0000000,1324.5500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,29-Dec-2022,10500.0000000,PE,0.0000000,0.0000000,0.0000000,162.5000000,274.4500000,0.0000000,0.0000000,308325.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,27-May-2021,13400.0000000,CE,1334.4500000,1334.4500000,1309.4000000,1309.4000000,1309.4000000,2.0000000,22.0800000,10500.0000000,-75.0000000,12-May-2021
OPTIDX,BANKNIFTY,01-Jul-2021,32100.0000000,CE,0.0000000,0.0000000,0.0000000,2205.2000000,2155.9000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,31-Mar-2022,15000.0000000,CE,0.0000000,0.0000000,0.0000000,1573.3500000,1604.3500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,29-Jul-2021,34800.0000000,PE,0.0000000,0.0000000,0.0000000,3133.9000000,3620.5000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,01-Jul-2021,30300.0000000,PE,0.0000000,0.0000000,0.0000000,1437.1000000,905.3000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,29-Jul-2021,15300.0000000,PE,0.0000000,0.0000000,0.0000000,976.1000000,1024.6000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,24-Jun-2021,13650.0000000,PE,0.0000000,0.0000000,0.0000000,119.0000000,153.9000000,0.0000000,0.0000000,450.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,17-Jun-2021,31100.0000000,CE,0.0000000,0.0000000,0.0000000,2784.8500000,2418.0500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,24-Jun-2021,27900.0000000,PE,0.0000000,0.0000000,0.0000000,893.4500000,259.0000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,12-May-2021,12800.0000000,CE,1916.1500000,1965.2500000,1900.0000000,1942.0500000,14696.5000000,86.0000000,949.8000000,1050.0000000,300.0000000,12-May-2021
OPTIDX,NIFTY,10-Jun-2021,16250.0000000,CE,0.0000000,0.0000000,0.0000000,259.7500000,60.4000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,20-May-2021,32800.0000000,PE,550.0000000,765.0000000,520.0000000,658.6500000,658.6500000,12239.0000000,102205.7400000,21425.0000000,-9550.0000000,12-May-2021
OPTIDX,BANKNIFTY,30-Dec-2021,37500.0000000,PE,0.0000000,0.0000000,0.0000000,8327.0500000,6733.2000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
